	NR	NRName	CID	EC50
3490	NR1C1	PPAR_alpha	11341	
3694	NR1H4	FXR	5889	
3493	NR1C1	PPAR_alpha	11344	
3675	NR1H4	FXR	5870	
3366	NR1C1	PPAR_alpha	11217	
3672	NR1H4	FXR	5867	
3705	NR1H4	FXR	5900	
3069	NR1C1	PPAR_alpha	10920	
3759	NR1H4	FXR	5954	
59	NR1I2	PXR	10749	
3070	NR1C1	PPAR_alpha	10921	
3494	NR1C1	PPAR_alpha	11345	
3064	NR1C1	PPAR_alpha	10915	
3248	NR1C1	PPAR_alpha	11099	
58	NR1I2	PXR	10748	
85	NR1I2	PXR	10800	
3758	NR1H4	FXR	5953	
3680	NR1H4	FXR	5875	
3703	NR1H4	FXR	5898	
3250	NR1C1	PPAR_alpha	11101	
3103	NR1C1	PPAR_alpha	10954	
3698	NR1H4	FXR	5893	
3131	NR1C1	PPAR_alpha	10982	
3701	NR1H4	FXR	5896	
3704	NR1H4	FXR	5899	
3243	NR1C1	PPAR_alpha	11094	
3708	NR1H4	FXR	5903	
3760	NR1H4	FXR	5955	
3153	NR1C1	PPAR_alpha	11004	
3681	NR1H4	FXR	5876	
3682	NR1H4	FXR	5877	
3469	NR1C1	PPAR_alpha	11320	
3676	NR1H4	FXR	5871	
3067	NR1C1	PPAR_alpha	10918	
54	NR1I2	PXR	10744	
3165	NR1C1	PPAR_alpha	11016	
3706	NR1H4	FXR	5901	
3692	NR1H4	FXR	5887	
3684	NR1H4	FXR	5879	
3685	NR1H4	FXR	5880	
3686	NR1H4	FXR	5881	
3171	NR1C1	PPAR_alpha	11022	
3697	NR1H4	FXR	5892	
3249	NR1C1	PPAR_alpha	11100	
3693	NR1H4	FXR	5888	
3699	NR1H4	FXR	5894	
3700	NR1H4	FXR	5895	
57	NR1I2	PXR	10747	
84	NR1I2	PXR	10799	
3696	NR1H4	FXR	5891	
3172	NR1C1	PPAR_alpha	11023	
3707	NR1H4	FXR	5902	
3780	NR1H4	FXR	10038	
53	NR1I2	PXR	10743	
82	NR1I2	PXR	10797	
3389	NR1C1	PPAR_alpha	11240	
43	NR1I2	PXR	10733	
3673	NR1H4	FXR	5868	
3695	NR1H4	FXR	5890	
47	NR1I2	PXR	10737	
76	NR1I2	PXR	10791	
3677	NR1H4	FXR	5872	
3057	NR1C1	PPAR_alpha	10908	
3104	NR1C1	PPAR_alpha	10955	
3155	NR1C1	PPAR_alpha	11006	
3156	NR1C1	PPAR_alpha	11007	
3158	NR1C1	PPAR_alpha	11009	
3170	NR1C1	PPAR_alpha	11021	
3175	NR1C1	PPAR_alpha	11026	
3177	NR1C1	PPAR_alpha	11028	
3183	NR1C1	PPAR_alpha	11034	
3499	NR1C1	PPAR_alpha	11350	
3678	NR1H4	FXR	5873	
3674	NR1H4	FXR	5869	
3768	NR1H4	FXR	10026	
3767	NR1H4	FXR	10025	
3077	NR1C1	PPAR_alpha	10928	
3097	NR1C1	PPAR_alpha	10948	
3160	NR1C1	PPAR_alpha	11011	
3161	NR1C1	PPAR_alpha	11012	
3174	NR1C1	PPAR_alpha	11025	
3176	NR1C1	PPAR_alpha	11027	
3761	NR1H4	FXR	10019	
3776	NR1H4	FXR	10034	
3508	NR1H4	FXR	5703	
4803	NR1C2	PPAR_delta	2470	
1183	NR1C1	PPAR_alpha	3859	
4804	NR1C2	PPAR_delta	2471	
1069	NR1C1	PPAR_alpha	3745	
1080	NR1C1	PPAR_alpha	3756	
7398	NR1C3	PPAR_gamma	7112	
8389	NR1C3	PPAR_gamma	9731	
4802	NR1C2	PPAR_delta	2469	
7297	NR1C3	PPAR_gamma	7011	
8388	NR1C3	PPAR_gamma	9730	
4805	NR1C2	PPAR_delta	2472	
4797	NR1C2	PPAR_delta	2464	
7298	NR1C3	PPAR_gamma	7012	
5512	NR1C2	PPAR_delta	6916	
4800	NR1C2	PPAR_delta	2467	
4801	NR1C2	PPAR_delta	2468	
1036	NR1C1	PPAR_alpha	3712	
7428	NR1C3	PPAR_gamma	7142	
5513	NR1C2	PPAR_delta	6917	
5515	NR1C2	PPAR_delta	6919	
1877	NR1C1	PPAR_alpha	7345	
7394	NR1C3	PPAR_gamma	7108	
4798	NR1C2	PPAR_delta	2465	
722	NR1H2	LXR_beta	8879	
5511	NR1C2	PPAR_delta	6915	
4441	NR1C2	PPAR_delta	1763	
1182	NR1C1	PPAR_alpha	3858	
1078	NR1C1	PPAR_alpha	3754	
3864	NR1H3	LXR_alpha	10208	
5013	NR1C2	PPAR_delta	2680	
8961	NR2B1	RXR_alpha	6007	
8443	NR1C3	PPAR_gamma	9785	
5516	NR1C2	PPAR_delta	6920	
5514	NR1C2	PPAR_delta	6918	
7438	NR1C3	PPAR_gamma	7152	
7437	NR1C3	PPAR_gamma	7151	
8683	NR2B1	RXR_alpha	3258	
734	NR1H2	LXR_beta	8891	
729	NR1H2	LXR_beta	8886	
1067	NR1C1	PPAR_alpha	3743	
4799	NR1C2	PPAR_delta	2466	
1166	NR1C1	PPAR_alpha	3842	
1875	NR1C1	PPAR_alpha	7343	
5509	NR1C2	PPAR_delta	6913	
5510	NR1C2	PPAR_delta	6914	
8711	NR2B1	RXR_alpha	3286	
1034	NR1C1	PPAR_alpha	3710	
8960	NR2B1	RXR_alpha	6006	
1347	NR1C1	PPAR_alpha	4023	
712	NR1H2	LXR_beta	8869	
8966	NR2B1	RXR_alpha	6012	
1878	NR1C1	PPAR_alpha	7346	
1071	NR1C1	PPAR_alpha	3747	
7431	NR1C3	PPAR_gamma	7145	
8990	NR2B1	RXR_alpha	6036	
7397	NR1C3	PPAR_gamma	7111	
2349	NR1C1	PPAR_alpha	7817	
736	NR1H2	LXR_beta	8893	
8709	NR2B1	RXR_alpha	3284	
1072	NR1C1	PPAR_alpha	3748	
2334	NR1C1	PPAR_alpha	7802	
2347	NR1C1	PPAR_alpha	7815	
716	NR1H2	LXR_beta	8873	
742	NR1H2	LXR_beta	8899	
749	NR1H2	LXR_beta	8906	
724	NR1H2	LXR_beta	8881	
735	NR1H2	LXR_beta	8892	
713	NR1H2	LXR_beta	8870	
8980	NR2B1	RXR_alpha	6026	
1874	NR1C1	PPAR_alpha	7342	
711	NR1H2	LXR_beta	8868	
8994	NR2B1	RXR_alpha	6040	
1165	NR1C1	PPAR_alpha	3841	
2042	NR1C1	PPAR_alpha	7510	
6195	NR1C3	PPAR_gamma	2923	
1038	NR1C1	PPAR_alpha	3714	
8989	NR2B1	RXR_alpha	6035	
8710	NR2B1	RXR_alpha	3285	
8712	NR2B1	RXR_alpha	3287	
8983	NR2B1	RXR_alpha	6029	
7422	NR1C3	PPAR_gamma	7136	
1935	NR1C1	PPAR_alpha	7403	
2345	NR1C1	PPAR_alpha	7813	
8708	NR2B1	RXR_alpha	3283	
8959	NR2B1	RXR_alpha	6005	
8962	NR2B1	RXR_alpha	6008	
8967	NR2B1	RXR_alpha	6013	
1181	NR1C1	PPAR_alpha	3857	
8985	NR2B1	RXR_alpha	6031	
7426	NR1C3	PPAR_gamma	7140	
8955	NR2B1	RXR_alpha	6001	
8968	NR2B1	RXR_alpha	6014	
8969	NR2B1	RXR_alpha	6015	
2020	NR1C1	PPAR_alpha	7488	
2050	NR1C1	PPAR_alpha	7518	
6249	NR1C3	PPAR_gamma	2977	
2031	NR1C1	PPAR_alpha	7499	
3902	NR1H3	LXR_alpha	10246	
8984	NR2B1	RXR_alpha	6030	
714	NR1H2	LXR_beta	8871	
747	NR1H2	LXR_beta	8904	
1031	NR1C1	PPAR_alpha	3707	
8992	NR2B1	RXR_alpha	6038	
8993	NR2B1	RXR_alpha	6039	
8697	NR2B1	RXR_alpha	3272	
7430	NR1C3	PPAR_gamma	7144	
739	NR1H2	LXR_beta	8896	
2110	NR1C1	PPAR_alpha	7578	
2032	NR1C1	PPAR_alpha	7500	
6191	NR1C3	PPAR_gamma	2919	
8696	NR2B1	RXR_alpha	3271	
8964	NR2B1	RXR_alpha	6010	
4712	NR1C2	PPAR_delta	2379	
8715	NR2B1	RXR_alpha	3290	
8981	NR2B1	RXR_alpha	6027	
743	NR1H2	LXR_beta	8900	
8963	NR2B1	RXR_alpha	6009	
1070	NR1C1	PPAR_alpha	3746	
4708	NR1C2	PPAR_delta	2375	
4713	NR1C2	PPAR_delta	2380	
2049	NR1C1	PPAR_alpha	7517	
2097	NR1C1	PPAR_alpha	7565	
2103	NR1C1	PPAR_alpha	7571	
6261	NR1C3	PPAR_gamma	2989	
6208	NR1C3	PPAR_gamma	2936	
8956	NR2B1	RXR_alpha	6002	
8954	NR2B1	RXR_alpha	6000	
8979	NR2B1	RXR_alpha	6025	
8693	NR2B1	RXR_alpha	3268	
8987	NR2B1	RXR_alpha	6033	
8958	NR2B1	RXR_alpha	6004	
740	NR1H2	LXR_beta	8897	
8438	NR1C3	PPAR_gamma	9780	
1030	NR1C1	PPAR_alpha	3706	
8970	NR2B1	RXR_alpha	6016	
6033	NR1C3	PPAR_gamma	2761	
4710	NR1C2	PPAR_delta	2377	
6198	NR1C3	PPAR_gamma	2926	
6200	NR1C3	PPAR_gamma	2928	
2051	NR1C1	PPAR_alpha	7519	
6190	NR1C3	PPAR_gamma	2918	
719	NR1H2	LXR_beta	8876	
4987	NR1C2	PPAR_delta	2654	
4986	NR1C2	PPAR_delta	2653	
2013	NR1C1	PPAR_alpha	7481	
2044	NR1C1	PPAR_alpha	7512	
2108	NR1C1	PPAR_alpha	7576	
6262	NR1C3	PPAR_gamma	2990	
1205	NR1C1	PPAR_alpha	3881	
728	NR1H2	LXR_beta	8885	
720	NR1H2	LXR_beta	8877	
721	NR1H2	LXR_beta	8878	
718	NR1H2	LXR_beta	8875	
750	NR1H2	LXR_beta	8907	
741	NR1H2	LXR_beta	8898	
745	NR1H2	LXR_beta	8902	
731	NR1H2	LXR_beta	8888	
725	NR1H2	LXR_beta	8882	
726	NR1H2	LXR_beta	8883	
737	NR1H2	LXR_beta	8894	
746	NR1H2	LXR_beta	8903	
732	NR1H2	LXR_beta	8889	
8684	NR2B1	RXR_alpha	3259	
8685	NR2B1	RXR_alpha	3260	
8686	NR2B1	RXR_alpha	3261	
3637	NR1H4	FXR	5832	
3635	NR1H4	FXR	5830	
7533	NR1C3	PPAR_gamma	7247	
8700	NR2B1	RXR_alpha	3275	
8448	NR1C3	PPAR_gamma	9790	
8442	NR1C3	PPAR_gamma	9784	
8445	NR1C3	PPAR_gamma	9787	
8447	NR1C3	PPAR_gamma	9789	
8449	NR1C3	PPAR_gamma	9791	
8446	NR1C3	PPAR_gamma	9788	
8692	NR2B1	RXR_alpha	3267	
4663	NR1C2	PPAR_delta	2330	
8707	NR2B1	RXR_alpha	3282	
8991	NR2B1	RXR_alpha	6037	
8965	NR2B1	RXR_alpha	6011	
7393	NR1C3	PPAR_gamma	7107	
8717	NR2B1	RXR_alpha	3292	
4714	NR1C2	PPAR_delta	2381	
8695	NR2B1	RXR_alpha	3270	
8704	NR2B1	RXR_alpha	3279	
1191	NR1C1	PPAR_alpha	3867	
715	NR1H2	LXR_beta	8872	
2100	NR1C1	PPAR_alpha	7568	
6169	NR1C3	PPAR_gamma	2897	
6206	NR1C3	PPAR_gamma	2934	
6207	NR1C3	PPAR_gamma	2935	
6252	NR1C3	PPAR_gamma	2980	
8982	NR2B1	RXR_alpha	6028	
744	NR1H2	LXR_beta	8901	
8714	NR2B1	RXR_alpha	3289	
7427	NR1C3	PPAR_gamma	7141	
723	NR1H2	LXR_beta	8880	
6181	NR1C3	PPAR_gamma	2909	
7516	NR1C3	PPAR_gamma	7230	
7531	NR1C3	PPAR_gamma	7245	
8444	NR1C3	PPAR_gamma	9786	
1529	NR1C1	PPAR_alpha	5084	
1530	NR1C1	PPAR_alpha	5085	
1531	NR1C1	PPAR_alpha	5086	
1532	NR1C1	PPAR_alpha	5087	
1535	NR1C1	PPAR_alpha	5090	
5922	NR1C3	PPAR_gamma	2096	
5923	NR1C3	PPAR_gamma	2097	
5924	NR1C3	PPAR_gamma	2098	
5925	NR1C3	PPAR_gamma	2099	
5926	NR1C3	PPAR_gamma	2100	
5929	NR1C3	PPAR_gamma	2103	
8953	NR2B1	RXR_alpha	5999	
7429	NR1C3	PPAR_gamma	7143	
2037	NR1C1	PPAR_alpha	7505	
2040	NR1C1	PPAR_alpha	7508	
2041	NR1C1	PPAR_alpha	7509	
2048	NR1C1	PPAR_alpha	7516	
2102	NR1C1	PPAR_alpha	7570	
6199	NR1C3	PPAR_gamma	2927	
6210	NR1C3	PPAR_gamma	2938	
6253	NR1C3	PPAR_gamma	2981	
6254	NR1C3	PPAR_gamma	2982	
733	NR1H2	LXR_beta	8890	
8988	NR2B1	RXR_alpha	6034	
8703	NR2B1	RXR_alpha	3278	
8973	NR2B1	RXR_alpha	6019	
7530	NR1C3	PPAR_gamma	7244	
4664	NR1C2	PPAR_delta	2331	
4442	NR1C2	PPAR_delta	1764	
8688	NR2B1	RXR_alpha	3263	
8698	NR2B1	RXR_alpha	3273	
4709	NR1C2	PPAR_delta	2376	
2008	NR1C1	PPAR_alpha	7476	
2035	NR1C1	PPAR_alpha	7503	
2036	NR1C1	PPAR_alpha	7504	
6172	NR1C3	PPAR_gamma	2900	
6197	NR1C3	PPAR_gamma	2925	
6205	NR1C3	PPAR_gamma	2933	
6174	NR1C3	PPAR_gamma	2902	
6052	NR1C3	PPAR_gamma	2780	
5268	NR1C2	PPAR_delta	6672	
5267	NR1C2	PPAR_delta	6671	
8694	NR2B1	RXR_alpha	3269	
4662	NR1C2	PPAR_delta	2329	
738	NR1H2	LXR_beta	8895	
7400	NR1C3	PPAR_gamma	7114	
4711	NR1C2	PPAR_delta	2378	
8978	NR2B1	RXR_alpha	6024	
8716	NR2B1	RXR_alpha	3291	
8705	NR2B1	RXR_alpha	3280	
4674	NR1C2	PPAR_delta	2341	
8690	NR2B1	RXR_alpha	3265	
6103	NR1C3	PPAR_gamma	2831	
4777	NR1C2	PPAR_delta	2444	
1180	NR1C1	PPAR_alpha	3856	
8706	NR2B1	RXR_alpha	3281	
8957	NR2B1	RXR_alpha	6003	
1185	NR1C1	PPAR_alpha	3861	
717	NR1H2	LXR_beta	8874	
6180	NR1C3	PPAR_gamma	2908	
2021	NR1C1	PPAR_alpha	7489	
2011	NR1C1	PPAR_alpha	7479	
2052	NR1C1	PPAR_alpha	7520	
6173	NR1C3	PPAR_gamma	2901	
6248	NR1C3	PPAR_gamma	2976	
2014	NR1C1	PPAR_alpha	7482	
6202	NR1C3	PPAR_gamma	2930	
748	NR1H2	LXR_beta	8905	
8713	NR2B1	RXR_alpha	3288	
8699	NR2B1	RXR_alpha	3274	
8702	NR2B1	RXR_alpha	3277	
4672	NR1C2	PPAR_delta	2339	
8974	NR2B1	RXR_alpha	6020	
7538	NR1C3	PPAR_gamma	7252	
4673	NR1C2	PPAR_delta	2340	
7515	NR1C3	PPAR_gamma	7229	
8689	NR2B1	RXR_alpha	3264	
7529	NR1C3	PPAR_gamma	7243	
8975	NR2B1	RXR_alpha	6021	
1881	NR1C1	PPAR_alpha	7349	
6048	NR1C3	PPAR_gamma	2776	
2053	NR1C1	PPAR_alpha	7521	
2093	NR1C1	PPAR_alpha	7561	
6245	NR1C3	PPAR_gamma	2973	
6259	NR1C3	PPAR_gamma	2987	
4671	NR1C2	PPAR_delta	2338	
8976	NR2B1	RXR_alpha	6022	
4443	NR1C2	PPAR_delta	1765	
8971	NR2B1	RXR_alpha	6017	
8977	NR2B1	RXR_alpha	6023	
4440	NR1C2	PPAR_delta	1762	
8687	NR2B1	RXR_alpha	3262	
4675	NR1C2	PPAR_delta	2342	
8691	NR2B1	RXR_alpha	3266	
4439	NR1C2	PPAR_delta	1761	
8701	NR2B1	RXR_alpha	3276	
8390	NR1C3	PPAR_gamma	9732	
4715	NR1C2	PPAR_delta	2382	
7528	NR1C3	PPAR_gamma	7242	
2039	NR1C1	PPAR_alpha	7507	
2096	NR1C1	PPAR_alpha	7564	
6193	NR1C3	PPAR_gamma	2921	
6194	NR1C3	PPAR_gamma	2922	
6209	NR1C3	PPAR_gamma	2937	
2111	NR1C1	PPAR_alpha	7579	
6049	NR1C3	PPAR_gamma	2777	
730	NR1H2	LXR_beta	8887	
6051	NR1C3	PPAR_gamma	2779	
1907	NR1C1	PPAR_alpha	7375	
4670	NR1C2	PPAR_delta	2337	
727	NR1H2	LXR_beta	8884	
2603	NR1C1	PPAR_alpha	9195	
2443	NR1C1	PPAR_alpha	9035	
3478	NR1C1	PPAR_alpha	11329	
2516	NR1C1	PPAR_alpha	9108	
8664	NR1C3	PPAR_gamma	10006	
2583	NR1C1	PPAR_alpha	9175	
2538	NR1C1	PPAR_alpha	9130	
2442	NR1C1	PPAR_alpha	9034	
3477	NR1C1	PPAR_alpha	11328	
2440	NR1C1	PPAR_alpha	9032	
3475	NR1C1	PPAR_alpha	11326	
8629	NR1C3	PPAR_gamma	9971	
2445	NR1C1	PPAR_alpha	9037	
3479	NR1C1	PPAR_alpha	11330	
2527	NR1C1	PPAR_alpha	9119	
8634	NR1C3	PPAR_gamma	9976	
2394	NR1C1	PPAR_alpha	8986	
3430	NR1C1	PPAR_alpha	11281	
8630	NR1C3	PPAR_gamma	9972	
8623	NR1C3	PPAR_gamma	9965	
8627	NR1C3	PPAR_gamma	9969	
8619	NR1C3	PPAR_gamma	9961	
6201	NR1C3	PPAR_gamma	2929	
1545	NR1C1	PPAR_alpha	5100	
1655	NR1C1	PPAR_alpha	5210	
3200	NR1C1	PPAR_alpha	11051	
8620	NR1C3	PPAR_gamma	9962	
8628	NR1C3	PPAR_gamma	9970	
8625	NR1C3	PPAR_gamma	9967	
5	NR1I2	PXR	4875	
6	NR1I2	PXR	4876	
7	NR1I2	PXR	4877	
8	NR1I2	PXR	4878	
9	NR1I2	PXR	4879	
10	NR1I2	PXR	4880	
11	NR1I2	PXR	4881	
12	NR1I2	PXR	4882	
13	NR1I2	PXR	4883	
14	NR1I2	PXR	4884	
15	NR1I2	PXR	4885	
16	NR1I2	PXR	4886	
17	NR1I2	PXR	4887	
18	NR1I2	PXR	4888	
19	NR1I2	PXR	4889	
21	NR1I2	PXR	4891	
22	NR1I2	PXR	4892	
23	NR1I2	PXR	4893	
24	NR1I2	PXR	4894	
25	NR1I2	PXR	4895	
26	NR1I2	PXR	4896	
27	NR1I2	PXR	4897	
28	NR1I2	PXR	4898	
29	NR1I2	PXR	4899	
30	NR1I2	PXR	4900	
31	NR1I2	PXR	4901	
32	NR1I2	PXR	4902	
33	NR1I2	PXR	4903	
34	NR1I2	PXR	4904	
35	NR1I2	PXR	4905	
36	NR1I2	PXR	4906	
37	NR1I2	PXR	4907	
38	NR1I2	PXR	4908	
39	NR1I2	PXR	4909	
42	NR1I2	PXR	10732	
44	NR1I2	PXR	10734	
45	NR1I2	PXR	10735	
46	NR1I2	PXR	10736	
48	NR1I2	PXR	10738	
49	NR1I2	PXR	10739	
50	NR1I2	PXR	10740	
51	NR1I2	PXR	10741	
52	NR1I2	PXR	10742	
67	NR1I2	PXR	10782	
68	NR1I2	PXR	10783	
69	NR1I2	PXR	10784	
70	NR1I2	PXR	10785	
71	NR1I2	PXR	10786	
72	NR1I2	PXR	10787	
73	NR1I2	PXR	10788	
74	NR1I2	PXR	10789	
75	NR1I2	PXR	10790	
78	NR1I2	PXR	10793	
79	NR1I2	PXR	10794	
80	NR1I2	PXR	10795	
81	NR1I2	PXR	10796	
89	NR2C2	TR4	5691	
97	NR1H2	LXR_beta	5428	
98	NR1H2	LXR_beta	5429	
99	NR1H2	LXR_beta	5430	
102	NR1H2	LXR_beta	5433	
104	NR1H2	LXR_beta	5435	
106	NR1H2	LXR_beta	5437	
122	NR1H2	LXR_beta	5453	
125	NR1H2	LXR_beta	5456	
127	NR1H2	LXR_beta	5458	
134	NR1H2	LXR_beta	5465	
135	NR1H2	LXR_beta	5466	
136	NR1H2	LXR_beta	5467	
137	NR1H2	LXR_beta	5468	
142	NR1H2	LXR_beta	5473	
145	NR1H2	LXR_beta	5476	
147	NR1H2	LXR_beta	5478	
148	NR1H2	LXR_beta	5479	
149	NR1H2	LXR_beta	5480	
150	NR1H2	LXR_beta	5481	
151	NR1H2	LXR_beta	5482	
153	NR1H2	LXR_beta	5484	
155	NR1H2	LXR_beta	5486	
159	NR1H2	LXR_beta	5490	
160	NR1H2	LXR_beta	5491	
161	NR1H2	LXR_beta	5492	
162	NR1H2	LXR_beta	5493	
163	NR1H2	LXR_beta	5494	
164	NR1H2	LXR_beta	5495	
166	NR1H2	LXR_beta	5497	
167	NR1H2	LXR_beta	5498	
168	NR1H2	LXR_beta	5499	
169	NR1H2	LXR_beta	5500	
170	NR1H2	LXR_beta	5501	
171	NR1H2	LXR_beta	5502	
172	NR1H2	LXR_beta	5503	
173	NR1H2	LXR_beta	5504	
174	NR1H2	LXR_beta	5505	
175	NR1H2	LXR_beta	5506	
177	NR1H2	LXR_beta	5508	
178	NR1H2	LXR_beta	5509	
179	NR1H2	LXR_beta	5510	
180	NR1H2	LXR_beta	5511	
181	NR1H2	LXR_beta	5512	
182	NR1H2	LXR_beta	5513	
183	NR1H2	LXR_beta	5514	
184	NR1H2	LXR_beta	5515	
185	NR1H2	LXR_beta	5516	
186	NR1H2	LXR_beta	5517	
187	NR1H2	LXR_beta	5518	
188	NR1H2	LXR_beta	5519	
189	NR1H2	LXR_beta	5520	
190	NR1H2	LXR_beta	5521	
191	NR1H2	LXR_beta	5522	
192	NR1H2	LXR_beta	5523	
193	NR1H2	LXR_beta	5524	
194	NR1H2	LXR_beta	5525	
195	NR1H2	LXR_beta	5526	
196	NR1H2	LXR_beta	5527	
197	NR1H2	LXR_beta	5528	
198	NR1H2	LXR_beta	5529	
199	NR1H2	LXR_beta	5530	
200	NR1H2	LXR_beta	5531	
207	NR1H2	LXR_beta	5538	
208	NR1H2	LXR_beta	5539	
210	NR1H2	LXR_beta	5541	
211	NR1H2	LXR_beta	5542	
213	NR1H2	LXR_beta	5544	
214	NR1H2	LXR_beta	5545	
242	NR1H2	LXR_beta	5573	
250	NR1H2	LXR_beta	5581	
275	NR1H2	LXR_beta	5606	
276	NR1H2	LXR_beta	5607	
278	NR1H2	LXR_beta	5609	
279	NR1H2	LXR_beta	5610	
281	NR1H2	LXR_beta	5612	
282	NR1H2	LXR_beta	5613	
283	NR1H2	LXR_beta	5614	
284	NR1H2	LXR_beta	5615	
289	NR1H2	LXR_beta	5620	
290	NR1H2	LXR_beta	5621	
291	NR1H2	LXR_beta	5622	
292	NR1H2	LXR_beta	5623	
293	NR1H2	LXR_beta	5624	
294	NR1H2	LXR_beta	5625	
295	NR1H2	LXR_beta	5626	
296	NR1H2	LXR_beta	5627	
297	NR1H2	LXR_beta	5628	
298	NR1H2	LXR_beta	5629	
322	NR1H2	LXR_beta	5653	
323	NR1H2	LXR_beta	5654	
324	NR1H2	LXR_beta	5655	
325	NR1H2	LXR_beta	5656	
326	NR1H2	LXR_beta	5657	
327	NR1H2	LXR_beta	5658	
328	NR1H2	LXR_beta	5659	
329	NR1H2	LXR_beta	5660	
330	NR1H2	LXR_beta	5661	
331	NR1H2	LXR_beta	5662	
332	NR1H2	LXR_beta	5663	
333	NR1H2	LXR_beta	5664	
334	NR1H2	LXR_beta	5665	
336	NR1H2	LXR_beta	7944	
337	NR1H2	LXR_beta	7945	
338	NR1H2	LXR_beta	7946	
339	NR1H2	LXR_beta	7947	
340	NR1H2	LXR_beta	7948	
341	NR1H2	LXR_beta	7949	
342	NR1H2	LXR_beta	7950	
343	NR1H2	LXR_beta	7951	
344	NR1H2	LXR_beta	7952	
345	NR1H2	LXR_beta	7953	
346	NR1H2	LXR_beta	7954	
347	NR1H2	LXR_beta	7955	
348	NR1H2	LXR_beta	7956	
349	NR1H2	LXR_beta	7957	
350	NR1H2	LXR_beta	7958	
351	NR1H2	LXR_beta	7959	
352	NR1H2	LXR_beta	7960	
353	NR1H2	LXR_beta	7961	
354	NR1H2	LXR_beta	7962	
363	NR1H2	LXR_beta	7971	
370	NR1H2	LXR_beta	7978	
438	NR1H2	LXR_beta	8595	
439	NR1H2	LXR_beta	8596	
440	NR1H2	LXR_beta	8597	
441	NR1H2	LXR_beta	8598	
442	NR1H2	LXR_beta	8599	
443	NR1H2	LXR_beta	8600	
444	NR1H2	LXR_beta	8601	
446	NR1H2	LXR_beta	8603	
447	NR1H2	LXR_beta	8604	
448	NR1H2	LXR_beta	8605	
449	NR1H2	LXR_beta	8606	
450	NR1H2	LXR_beta	8607	
451	NR1H2	LXR_beta	8608	
452	NR1H2	LXR_beta	8609	
453	NR1H2	LXR_beta	8610	
454	NR1H2	LXR_beta	8611	
455	NR1H2	LXR_beta	8612	
456	NR1H2	LXR_beta	8613	
463	NR1H2	LXR_beta	8620	
471	NR1H2	LXR_beta	8628	
472	NR1H2	LXR_beta	8629	
473	NR1H2	LXR_beta	8630	
474	NR1H2	LXR_beta	8631	
480	NR1H2	LXR_beta	8637	
493	NR1H2	LXR_beta	8650	
494	NR1H2	LXR_beta	8651	
496	NR1H2	LXR_beta	8653	
500	NR1H2	LXR_beta	8657	
501	NR1H2	LXR_beta	8658	
503	NR1H2	LXR_beta	8660	
504	NR1H2	LXR_beta	8661	
505	NR1H2	LXR_beta	8662	
507	NR1H2	LXR_beta	8664	
508	NR1H2	LXR_beta	8665	
509	NR1H2	LXR_beta	8666	
510	NR1H2	LXR_beta	8667	
512	NR1H2	LXR_beta	8669	
514	NR1H2	LXR_beta	8671	
515	NR1H2	LXR_beta	8672	
516	NR1H2	LXR_beta	8673	
517	NR1H2	LXR_beta	8674	
518	NR1H2	LXR_beta	8675	
519	NR1H2	LXR_beta	8676	
520	NR1H2	LXR_beta	8677	
521	NR1H2	LXR_beta	8678	
522	NR1H2	LXR_beta	8679	
523	NR1H2	LXR_beta	8680	
524	NR1H2	LXR_beta	8681	
525	NR1H2	LXR_beta	8682	
526	NR1H2	LXR_beta	8683	
527	NR1H2	LXR_beta	8684	
528	NR1H2	LXR_beta	8685	
529	NR1H2	LXR_beta	8686	
530	NR1H2	LXR_beta	8687	
531	NR1H2	LXR_beta	8688	
532	NR1H2	LXR_beta	8689	
533	NR1H2	LXR_beta	8690	
534	NR1H2	LXR_beta	8691	
535	NR1H2	LXR_beta	8692	
536	NR1H2	LXR_beta	8693	
537	NR1H2	LXR_beta	8694	
538	NR1H2	LXR_beta	8695	
539	NR1H2	LXR_beta	8696	
540	NR1H2	LXR_beta	8697	
541	NR1H2	LXR_beta	8698	
542	NR1H2	LXR_beta	8699	
543	NR1H2	LXR_beta	8700	
544	NR1H2	LXR_beta	8701	
545	NR1H2	LXR_beta	8702	
546	NR1H2	LXR_beta	8703	
547	NR1H2	LXR_beta	8704	
548	NR1H2	LXR_beta	8705	
549	NR1H2	LXR_beta	8706	
550	NR1H2	LXR_beta	8707	
551	NR1H2	LXR_beta	8708	
552	NR1H2	LXR_beta	8709	
553	NR1H2	LXR_beta	8710	
554	NR1H2	LXR_beta	8711	
570	NR1H2	LXR_beta	8727	
579	NR1H2	LXR_beta	8736	
580	NR1H2	LXR_beta	8737	
585	NR1H2	LXR_beta	8742	
590	NR1H2	LXR_beta	8747	
591	NR1H2	LXR_beta	8748	
592	NR1H2	LXR_beta	8749	
593	NR1H2	LXR_beta	8750	
595	NR1H2	LXR_beta	8752	
603	NR1H2	LXR_beta	8760	
613	NR1H2	LXR_beta	8770	
614	NR1H2	LXR_beta	8771	
615	NR1H2	LXR_beta	8772	
616	NR1H2	LXR_beta	8773	
617	NR1H2	LXR_beta	8774	
618	NR1H2	LXR_beta	8775	
620	NR1H2	LXR_beta	8777	
621	NR1H2	LXR_beta	8778	
622	NR1H2	LXR_beta	8779	
623	NR1H2	LXR_beta	8780	
624	NR1H2	LXR_beta	8781	
